,title,year,genre,score,review
144,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 첫부분보고 완전 기대했는데 결과는 대실망이걸 괜찮다는 애들은 초딩임? 
145,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 80년대와 90년대에 나온 영화들보다 더 촌스러움. 
146,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 영화 개봉하자마자 봤던 기억이 있는데 ㅋㅋㅋㅋ보고나서진짜 욕했음 결말을 떠나서 담겨져있는 메세지자체가 모호하니까 쓰레기 영화라고 밖에 생각안함 그냥 강동원이랑 고수보고 온느낌임 
147,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 이게 영화냐?? 재밌다는 사람들은 정말 이해 안간다. 
148,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 진짜내가 살다살다 이런 거지같은 연기들 처음 본다..저런 설정에 저런 어설픈 연기에;;참..아 내가 재미랑 상관없이 왠만하면 끝까지 다보는 편인데 이건 정말 필름이 아까운 영화 
149,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 이영화에 10점주는사람들은 다알바임?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 
150,초능력자,2010,"SF, 스릴러, 액션, 드라마",2, 이런 개 쓰레기 영화에 알바를 동원한거냐 뭐냐..와 두 명품배우를 감독이 죽여놨구나 
151,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 0점은 왜없냐 장난하냐 
152,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 저평가되고있는 영화라고 생각함 
153,초능력자,2010,"SF, 스릴러, 액션, 드라마",8, 염력을 보고 이걸 보니 참 좋은 영화구나 라는 생각이 
154,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 하...토할것 같다 제발좀요..;; 
155,초능력자,2010,"SF, 스릴러, 액션, 드라마",4," 초능력자라는 단어가 주는 경이로움, 환상을 비틀어 장애인, 외국인 노동자 같은 사회소수자의 함의로 만들어내려한 발상에는 고개가 끄덕거려진다. 그러나 너무 재미없고, 개연성 다 팔아먹었고, 캐릭터 매력 하나도 없고, ... "
156,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 뻔하고 지루한 전개에 의미도 감동도없다. 10대청소년이 수업시간에 머릿속으로 그린 망상을 그대로 영화로 만든 수준. 이 작품만 봐도 김민석 감독은 영화에 소질이 없다는걸 알수있다. 
157,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 이걸보고 느낀점은 앞으론 한국영화 안본다 
158,초능력자,2010,"SF, 스릴러, 액션, 드라마",5, 과감한 시도까지만 좋았다 
159,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 재미없는데 베플이 죄다 10점이냐!!!! 분노의 댓글 남겨본다. 
160,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 이 영화 진짜 잘만들었는데 평점이 왜이러지??... 
161,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 난 엄청 재밌게 봄... 
162,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 재미없다 정말 재미없음 
163,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 참 많은 의미가 담겨 있는것 같다. 
164,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 네이버에 알바 너무많네 이런 쓰레기 영화를 찬양하고 있네. 하여튼 돈받고 움직이는 무서운 인간들... 이걸 수작이라고 쳐지껄이고 있다 하... 소름돋는다... 1점을 안주면 리뷰를 남길 수가 없기 때문에 1점 준다.... 
165,초능력자,2010,"SF, 스릴러, 액션, 드라마",3, 초능력을 뛰어넘는 무능력 
166,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 내가 봤던 영화중에서 예전영화중에선 유일하게 dvd를 샀던영화인데..ㅤㅇㅙㄹ케 별점이 낮지?ㅠ 
167,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 1점도 아깝고 시간도 아까운 영화 캐스팅이 아까운 영화 여러모로 아까운영화 ㅋㅋ 
168,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 평점 조정용... 소재의 참신함 연출도 나쁘지 않았고 마지막 엔딩부분도 훌륭했다 
169,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 아오...진짜 이건 아닌 듯. 
