,title,year,genre,score,review
135,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, tv에서 해주는거 다시봐도 재밌다. 한국영화 중 스토리하며 짜임새 연출 최고다. 마지막도 임펙트있게 끝나네ㅎ 
136,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 진안1리 사는 박형규 정말 진안리 살던 이춘재.. 씹소름... 
137,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 영원히 살인의 추억이 될뻔한 미제사건이 이게 해결이되네요.영화화 시켜서 대중에게 널리 알려진 감독님의 공도 있다고 봅니다.다시생각해도 진짜 소름끼친다 
138,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 드디어 찾았다 요놈.. 
139,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 춘재야 밥은 먹고 다니냐 
140,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 다시봐도 걸작이네요 청량리살인사건 피의자(신말석)와 화성연쇄살인사건 용의자몽타즈가 비슷하던데 나이도 경찰 예상나이랑 비슷 프로파일링이 거의 일치 진짜 그사람이 범인일까? 
141,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10," 되게 신기하다. 얼마 전에도 어떤 아저씨가 여기 들여다 보고 있었는데... 뭐랬더라? 맞어, 옛날에 여기서 자기가 했던 일이 생각나서 진짜 오랜만에 한번 와봤다. 이랬는데? 그냥 뭐 뻔한 얼굴인데... 그냥 평범해요... "
142,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이춘재는 살인을 추억하고 있을까? 
143,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 범인도잡혔고 독전 익스텐디드컷처럼 결말만 추가해서 재개봉했음좋겠네요 
144,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 대한민국 3대미제사건중 하나가 해결되었다. 
145,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이 영화의 결말은 16년후 
146,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이춘재 드디어 자백하다 
147,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 드디어 잡혔다... 개봉 중일 당시에 범인은 교도소에 있던 것인가... 
148,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 범인 잡힌 기념으로 띵작 재 감상 들어간다. 
149,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이제 추억으로 남지 못하겠네 다행이다 
150,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 뉴스 속보 보고 들어온사람? 
151,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 근데 이춘재는 이 영화봤을까? 마지막장면에서 송강호가 관객 쳐다보는거 범인이 이 영화를 보고있을거라 생각해서 넣은 씬이잖아 
152,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 10번정도 본거같은뎅 범인 얼굴이 너무 궁금했습니다 
153,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 김상경 좋았는데.. 이후에 괜찮은 주연을 볼 수가 없네ㅠㅠ 흥했으면 
